person_id,domain_name,url_host,url_dir,url_page,url_refer_host,calendar_day,URL
129753333,fun.tv,fs.fun.tv,subject/116277,/,,14/11/2016,fs.fun.tv/subject/116277//
394574821,youku.com,iku.youku.com,onlineconfig,app-guide-texts,,14/11/2016,iku.youku.com/onlineconfig/app-guide-texts
128191257,funshion.com,vs.funshion.com,vvs/getMediaUrl,v2,,14/11/2016,vs.funshion.com/vvs/getMediaUrl/v2
129753333,fun.tv,fs.fun.tv,vplay,m-111018.v-391897,fun.tv,14/11/2016,fs.fun.tv/vplay/m-111018.v-391897
394574821,youku.com,iku.youku.com,onlineconfig,faxian,,14/11/2016,iku.youku.com/onlineconfig/faxian
128191257,funshion.com,vs.funshion.com,vvs/getSchedule,v2,,14/11/2016,vs.funshion.com/vvs/getSchedule/v2
129753333,fun.tv,fs.fun.tv,movie,/,fun.tv,14/11/2016,fs.fun.tv/movie//
394574821,youku.com,iku.youku.com,onlineconfig,msg,,14/11/2016,iku.youku.com/onlineconfig/msg
128191257,funshion.com,vs.funshion.com,pvs/getSchedule,v2,,14/11/2016,vs.funshion.com/pvs/getSchedule/v2
129807945,youku.com,i.youku.com,i/UMTcwODYxMDY1Mg==,videos,,14/11/2016,i.youku.com/i/UMTcwODYxMDY1Mg==/videos
394574821,youku.com,iku.youku.com,onlineconfig,channel-pay-texts,,14/11/2016,iku.youku.com/onlineconfig/channel-pay-texts
128191257,funshion.com,vs.funshion.com,mvir,getUser,,14/11/2016,vs.funshion.com/mvir/getUser
129807945,youku.com,p.comments.youku.com,ycp/comment/pc,navigationBar,youku.com,14/11/2016,p.comments.youku.com/ycp/comment/pc/navigationBar
394574821,youku.com,iku.youku.com,onlineconfig,fankui,,14/11/2016,iku.youku.com/onlineconfig/fankui
128191257,funshion.com,vs.funshion.com,mvir,getPolicy,,14/11/2016,vs.funshion.com/mvir/getPolicy
129807945,youku.com,p.comments.youku.com,ycp/comment/pc,getPersonInfo,youku.com,14/11/2016,p.comments.youku.com/ycp/comment/pc/getPersonInfo
394574821,youku.com,iku.youku.com,onlineconfig,jftask,,14/11/2016,iku.youku.com/onlineconfig/jftask
128191257,funshion.com,vs.funshion.com,tvs,getSchedule,,14/11/2016,vs.funshion.com/tvs/getSchedule
129807945,youku.com,p.comments.youku.com,ycp/comment/pc,getInfo,youku.com,14/11/2016,p.comments.youku.com/ycp/comment/pc/getInfo
394574821,youku.com,iku.youku.com,onlineconfig,config1,,14/11/2016,iku.youku.com/onlineconfig/config1
128191257,funshion.com,fld.funshion.com,interface,airport,,14/11/2016,fld.funshion.com/interface/airport
129807945,youku.com,p.comments.youku.com,ycp/comment/pc,commentList,youku.com,14/11/2016,p.comments.youku.com/ycp/comment/pc/commentList
394574821,fun.tv,www.fun.tv,vplay,g-101751.v-250213,fun.tv,14/11/2016,www.fun.tv/vplay/g-101751.v-250213
128191257,funshion.com,vs.funshion.com,mvirbiz,getSchedule,,14/11/2016,vs.funshion.com/mvirbiz/getSchedule
129807945,youku.com,p.comments.youku.com,ycp/comment/pc,objectCommentStatus,youku.com,14/11/2016,p.comments.youku.com/ycp/comment/pc/objectCommentStatus
398135629,iqiyi.com,uaa.iqiyi.com,/,who,,14/11/2016,uaa.iqiyi.com///who
128191257,funshion.com,vs.funshion.com,mvs,getDeliverUrl,,14/11/2016,vs.funshion.com/mvs/getDeliverUrl
129807945,youku.com,p.comments.youku.com,ycp/public/go,comment,youku.com,14/11/2016,p.comments.youku.com/ycp/public/go/comment
398135629,iqiyi.com,ip.geo.iqiyi.com,/,cityjson,,14/11/2016,ip.geo.iqiyi.com///cityjson
128191257,funshion.com,vs.funshion.com,mvs,deliverEmptyCallback,,14/11/2016,vs.funshion.com/mvs/deliverEmptyCallback
129807945,fun.tv,www.fun.tv,vplay,g-111878.v-388521,fun.tv,14/11/2016,www.fun.tv/vplay/g-111878.v-388521
398135629,funshion.com,vs.funshion.com,mvs,getDeliverUrl,,14/11/2016,vs.funshion.com/mvs/getDeliverUrl
128191257,funshion.com,vs.funshion.com,mvs,getSchedule,,14/11/2016,vs.funshion.com/mvs/getSchedule
129807945,fun.tv,www.fun.tv,vplay,g-97673.v-222251,fun.tv,14/11/2016,www.fun.tv/vplay/g-97673.v-222251
398135629,funshion.com,vs.funshion.com,mvs,getMonitorUrls,,14/11/2016,vs.funshion.com/mvs/getMonitorUrls
128191257,funshion.com,vs.funshion.com,mvir,ctrlVolume,,14/11/2016,vs.funshion.com/mvir/ctrlVolume
398135629,funshion.com,vs.funshion.com,pvs,cflow,,14/11/2016,vs.funshion.com/pvs/cflow
128191257,fun.tv,fs.fun.tv,vplay,m-200356.v-660642,fun.tv,14/11/2016,fs.fun.tv/vplay/m-200356.v-660642
398135629,funshion.com,fld.funshion.com,interface,airport,,14/11/2016,fld.funshion.com/interface/airport
129922373,kankan.com,zone.cm.kankan.com,/,find_area_lua.fcg,,14/11/2016,zone.cm.kankan.com///find_area_lua.fcg
398135629,funshion.com,vs.funshion.com,vvs/getMediaUrl,v2,,14/11/2016,vs.funshion.com/vvs/getMediaUrl/v2
128126336,ifeng.com,v.ifeng.com,documentary,index.shtml,ifeng.com,14/11/2016,v.ifeng.com/documentary/index.shtml
398135629,funshion.com,vs.funshion.com,mvir,ctrlVolume,,14/11/2016,vs.funshion.com/mvir/ctrlVolume
128126336,ifeng.com,v.ifeng.com,documentary/discovery/201611,03c4025a-0ace-4574-b95c-af692a5cd4db.shtml,ifeng.com,14/11/2016,v.ifeng.com/documentary/discovery/201611/03c4025a-0ace-4574-b95c-af692a5cd4db.shtml
398135629,funshion.com,vs.funshion.com,medias/pc,natasha,fun.tv,14/11/2016,vs.funshion.com/medias/pc/natasha
128126336,ifeng.com,v.ifeng.com,v/mil/xlzj,index.shtml,ifeng.com,14/11/2016,v.ifeng.com/v/mil/xlzj/index.shtml
398135629,funshion.com,vs.funshion.com,vvs/getSchedule,v2,,14/11/2016,vs.funshion.com/vvs/getSchedule/v2
128126336,fun.tv,www.fun.tv,movie,/,fun.tv,14/11/2016,www.fun.tv/movie//
398135629,funshion.com,vs.funshion.com,pvs/getSchedule,v2,,14/11/2016,vs.funshion.com/pvs/getSchedule/v2
128126336,fun.tv,www.fun.tv,vplay,g-305145.v-850039,fun.tv,14/11/2016,www.fun.tv/vplay/g-305145.v-850039
398135629,funshion.com,vs.funshion.com,mvirbiz,getSchedule,,14/11/2016,vs.funshion.com/mvirbiz/getSchedule
128126336,fun.tv,www.fun.tv,vplay,g-302596.v-822886,fun.tv,14/11/2016,www.fun.tv/vplay/g-302596.v-822886
398135629,funshion.com,vs.funshion.com,mvir,getPolicy,,14/11/2016,vs.funshion.com/mvir/getPolicy
128126336,fun.tv,www.fun.tv,vplay,g-114775.v-431351,fun.tv,14/11/2016,www.fun.tv/vplay/g-114775.v-431351
398135629,funshion.com,vs.funshion.com,mvs,getSchedule,,14/11/2016,vs.funshion.com/mvs/getSchedule
128126336,fun.tv,www.fun.tv,vplay,g-110666.v-401221,fun.tv,14/11/2016,www.fun.tv/vplay/g-110666.v-401221
398135629,funshion.com,vs.funshion.com,tvs,getSchedule,,14/11/2016,vs.funshion.com/tvs/getSchedule
128126336,fun.tv,www.fun.tv,vplay,g-305809.v-850709,fun.tv,14/11/2016,www.fun.tv/vplay/g-305809.v-850709
398135629,funshion.com,vs.funshion.com,mvir,getUser,,14/11/2016,vs.funshion.com/mvir/getUser
128126336,fun.tv,www.fun.tv,vplay,g-303429.v-829595,fun.tv,14/11/2016,www.fun.tv/vplay/g-303429.v-829595
398135629,fun.tv,fs.fun.tv,/,/,,14/11/2016,fs.fun.tv////
128126336,fun.tv,www.fun.tv,vplay,g-111878.v-388521,fun.tv,14/11/2016,www.fun.tv/vplay/g-111878.v-388521
398135629,fun.tv,www.fun.tv,vplay,g-208912,,14/11/2016,www.fun.tv/vplay/g-208912
128126336,fun.tv,www.fun.tv,vplay,g-91785.v-75792,fun.tv,14/11/2016,www.fun.tv/vplay/g-91785.v-75792
398135629,fun.tv,api1.fun.tv,api/get_message,popup,fun.tv,14/11/2016,api1.fun.tv/api/get_message/popup
128126336,fun.tv,www.fun.tv,vplay,g-107543.v-426006,fun.tv,14/11/2016,www.fun.tv/vplay/g-107543.v-426006
398135629,fun.tv,api1.fun.tv,api,get_message,fun.tv,14/11/2016,api1.fun.tv/api/get_message
377580964,funshion.com,vs.funshion.com,pvs,cflow,,14/11/2016,vs.funshion.com/pvs/cflow
398135629,fun.tv,api1.fun.tv,api/get_videoinfoforivt,703494,funshion.com,14/11/2016,api1.fun.tv/api/get_videoinfoforivt/703494
377580964,funshion.com,vs.funshion.com,vvs/getMediaUrl,v2,,14/11/2016,vs.funshion.com/vvs/getMediaUrl/v2
398135629,fun.tv,q1.fun.tv,/,flash_wjs.php,funshion.com,14/11/2016,q1.fun.tv///flash_wjs.php
377580964,funshion.com,vs.funshion.com,mvs,getDeliverUrl,,14/11/2016,vs.funshion.com/mvs/getDeliverUrl
398135629,fun.tv,api1.fun.tv,api/get_videoinfoforivt,813093,funshion.com,14/11/2016,api1.fun.tv/api/get_videoinfoforivt/813093
377580964,funshion.com,vs.funshion.com,mvs,deliverEmptyCallback,,14/11/2016,vs.funshion.com/mvs/deliverEmptyCallback
398135629,fun.tv,www.fun.tv,vplay,g-965,,14/11/2016,www.fun.tv/vplay/g-965
377580964,funshion.com,fld.funshion.com,interface,airport,,14/11/2016,fld.funshion.com/interface/airport
398135629,fun.tv,fs.fun.tv,vplay,m-107482.v-304429,fun.tv,14/11/2016,fs.fun.tv/vplay/m-107482.v-304429
377580964,funshion.com,vs.funshion.com,mvs,getMonitorUrls,,14/11/2016,vs.funshion.com/mvs/getMonitorUrls
398135629,fun.tv,fs.fun.tv,vplay,m-300019.v-800070,fun.tv,14/11/2016,fs.fun.tv/vplay/m-300019.v-800070
377580964,funshion.com,vs.funshion.com,pvs/getSchedule,v2,,14/11/2016,vs.funshion.com/pvs/getSchedule/v2
398135629,fun.tv,fs.fun.tv,vplay,m-305647.v-849131,fun.tv,14/11/2016,fs.fun.tv/vplay/m-305647.v-849131
377580964,funshion.com,vs.funshion.com,mvir,getPolicy,,14/11/2016,vs.funshion.com/mvir/getPolicy
398135629,fun.tv,fs.fun.tv,subject,115335,fun.tv,14/11/2016,fs.fun.tv/subject/115335
377580964,funshion.com,vs.funshion.com,vvs/getSchedule,v2,,14/11/2016,vs.funshion.com/vvs/getSchedule/v2
380578682,youku.com,www.youku.com,v,upload,youku.com,14/11/2016,www.youku.com/v/upload
377580964,funshion.com,vs.funshion.com,mvs,getSchedule,,14/11/2016,vs.funshion.com/mvs/getSchedule
380578682,youku.com,www.youku.com,index/y404,/,youku.com,14/11/2016,www.youku.com/index/y404//
377580964,funshion.com,vs.funshion.com,tvs,getSchedule,,14/11/2016,vs.funshion.com/tvs/getSchedule
380578682,youku.com,www.youku.com,/,/,baidu.com,14/11/2016,www.youku.com////
377580964,funshion.com,vs.funshion.com,mvir,getUser,,14/11/2016,vs.funshion.com/mvir/getUser
380578682,youku.com,hudong.pl.youku.com,interact/web/get,anyStatus,youku.com,14/11/2016,hudong.pl.youku.com/interact/web/get/anyStatus
377580964,funshion.com,vs.funshion.com,medias/pc,natasha,fun.tv,14/11/2016,vs.funshion.com/medias/pc/natasha
380578682,youku.com,i.youku.com,u,creative_center,youku.com,14/11/2016,i.youku.com/u/creative_center
377580964,fun.tv,fs.fun.tv,vplay,m-303705.v-832729,fun.tv,14/11/2016,fs.fun.tv/vplay/m-303705.v-832729
380578682,youku.com,newvideos.youku.com,u,playlists,youku.com,14/11/2016,newvideos.youku.com/u/playlists
377580964,fun.tv,www.fun.tv,vplay,g-105610,,14/11/2016,www.fun.tv/vplay/g-105610
380578682,youku.com,newvideos.youku.com,u,videos,youku.com,14/11/2016,newvideos.youku.com/u/videos
377580964,fun.tv,q1.fun.tv,/,flash_wjs.php,funshion.com,14/11/2016,q1.fun.tv///flash_wjs.php
380578682,youku.com,newvideos.youku.com,u,videos,,14/11/2016,newvideos.youku.com/u/videos
377580964,fun.tv,api1.fun.tv,api/get_message,popup,fun.tv,14/11/2016,api1.fun.tv/api/get_message/popup
380578682,youku.com,i.youku.com,u/audience/act,messageMg,youku.com,14/11/2016,i.youku.com/u/audience/act/messageMg
377580964,fun.tv,api1.fun.tv,api/get_videoinfoforivt,266847,funshion.com,14/11/2016,api1.fun.tv/api/get_videoinfoforivt/266847
380578682,youku.com,newvideos.youku.com,u/playlists,addvideo,youku.com,14/11/2016,newvideos.youku.com/u/playlists/addvideo
377580964,fun.tv,api1.fun.tv,api,get_message,fun.tv,14/11/2016,api1.fun.tv/api/get_message
380578682,youku.com,newvideos.youku.com,u/playlists,playlistinfo,youku.com,14/11/2016,newvideos.youku.com/u/playlists/playlistinfo
377580964,fun.tv,fs.fun.tv,subject/117216,/,,14/11/2016,fs.fun.tv/subject/117216//
380578682,youku.com,newvideos.youku.com,u/videos,videohdquery,youku.com,14/11/2016,newvideos.youku.com/u/videos/videohdquery
377580964,fun.tv,fs.fun.tv,/,/,fun.tv,14/11/2016,fs.fun.tv////
380578682,tangdou.com,api.tangdou.com,/,counter,tangdou.com,14/11/2016,api.tangdou.com///counter
377580964,fun.tv,fs.fun.tv,vplay,m-64206.v-407,fun.tv,14/11/2016,fs.fun.tv/vplay/m-64206.v-407
380578682,tangdou.com,www.tangdou.com,v,980970.html,baidu.com,14/11/2016,www.tangdou.com/v/980970.html
375132538,funshion.com,vs.funshion.com,mvs,getDeliverUrl,,14/11/2016,vs.funshion.com/mvs/getDeliverUrl
380578682,ku6.com,baidu.ku6.com,watch,06334850997205469442.html,baidu.com,14/11/2016,baidu.ku6.com/watch/06334850997205469442.html
380578682,iqiyi.com,www.iqiyi.com,/,w_19rscbysf1.html,baidu.com,14/11/2016,www.iqiyi.com///w_19rscbysf1.html
380578682,baidu.com,v.baidu.com,watch,06334850997205469442.html,ku6.com,14/11/2016,v.baidu.com/watch/06334850997205469442.html
373567215,youku.com,desktop.youku.com,update,get_network_info.php,,15/11/2016,desktop.youku.com/update/get_network_info.php
368020872,youku.com,iku.youku.com,onlineconfig,config1,,15/11/2016,iku.youku.com/onlineconfig/config1
373567215,youku.com,iku.youku.com,onlineconfig,config1,,15/11/2016,iku.youku.com/onlineconfig/config1
315686150,youku.com,pcclient.relay.youku.com,/,show.show,,15/11/2016,pcclient.relay.youku.com///show.show
373567215,youku.com,desktop.youku.com,/,/,,15/11/2016,desktop.youku.com////
315686150,youku.com,pcclient.relay.youku.com,/,person.person,,15/11/2016,pcclient.relay.youku.com///person.person
373567215,youku.com,iku.youku.com,onlineconfig,3rdlist,,15/11/2016,iku.youku.com/onlineconfig/3rdlist
315686150,youku.com,desktop.youku.com,/,/,,15/11/2016,desktop.youku.com////
373567215,youku.com,www.youku.com,/,/,,15/11/2016,www.youku.com////
315686150,youku.com,iku.youku.com,onlineconfig,config1,,15/11/2016,iku.youku.com/onlineconfig/config1
373567215,youku.com,iku.youku.com,onlineconfig,app-guide-texts,,15/11/2016,iku.youku.com/onlineconfig/app-guide-texts
315686150,youku.com,iku.youku.com,onlineconfig,fankui,,15/11/2016,iku.youku.com/onlineconfig/fankui
373567215,youku.com,iku.youku.com,onlineconfig,fankui,,15/11/2016,iku.youku.com/onlineconfig/fankui
315686150,youku.com,iku.youku.com,onlineconfig,channel-pay-texts,,15/11/2016,iku.youku.com/onlineconfig/channel-pay-texts
373567215,youku.com,iku.youku.com,onlineconfig,channel-pay-texts,,15/11/2016,iku.youku.com/onlineconfig/channel-pay-texts
315686150,youku.com,pc.youku.com,iku,home,,15/11/2016,pc.youku.com/iku/home
373567215,youku.com,iku.youku.com,onlineconfig,faxian,,15/11/2016,iku.youku.com/onlineconfig/faxian
315686150,youku.com,iku.youku.com,onlineconfig,activity,,15/11/2016,iku.youku.com/onlineconfig/activity
373567215,youku.com,iku.youku.com,onlineconfig,activity,,15/11/2016,iku.youku.com/onlineconfig/activity
315686150,youku.com,iku.youku.com,filter,95,,15/11/2016,iku.youku.com/filter/95
373567215,youku.com,iku.youku.com,onlineconfig,jftask,,15/11/2016,iku.youku.com/onlineconfig/jftask
315686150,youku.com,iku.youku.com,onlineconfig,app-guide-texts,,15/11/2016,iku.youku.com/onlineconfig/app-guide-texts
373567215,youku.com,iku.youku.com,onlineconfig,msg,,15/11/2016,iku.youku.com/onlineconfig/msg
315686150,youku.com,iku.youku.com,filter,85,,15/11/2016,iku.youku.com/filter/85
373567215,sohu.com,tv.sohu.com,20150430,n412179858.shtml,sohu.com,15/11/2016,tv.sohu.com/20150430/n412179858.shtml
315686150,youku.com,iku.youku.com,filter,100,,15/11/2016,iku.youku.com/filter/100
373567215,sohu.com,tv.sohu.com,20150423,n411752235.shtml,sohu.com,15/11/2016,tv.sohu.com/20150423/n411752235.shtml
315686150,youku.com,iku.youku.com,onlineconfig,faxian2,,15/11/2016,iku.youku.com/onlineconfig/faxian2
373567215,sohu.com,tv.sohu.com,20150416,n411368674.shtml,sohu.com,15/11/2016,tv.sohu.com/20150416/n411368674.shtml
315686150,youku.com,iku.youku.com,onlineconfig,jftask,,15/11/2016,iku.youku.com/onlineconfig/jftask
373567215,sohu.com,tv.sohu.com,20150416,n411368674.shtml,baidu.com,15/11/2016,tv.sohu.com/20150416/n411368674.shtml
315686150,youku.com,iku.youku.com,onlineconfig,list,,15/11/2016,iku.youku.com/onlineconfig/list
128425881,sohu.com,tv.sohu.com,20161115,n473192023.shtml,sohu.com,15/11/2016,tv.sohu.com/20161115/n473192023.shtml
315686150,youku.com,iku.youku.com,onlineconfig,msg,,15/11/2016,iku.youku.com/onlineconfig/msg
128905663,mgtv.com,www.mgtv.com,/,/,baidu.com,15/11/2016,www.mgtv.com////
315686150,youku.com,iku.youku.com,filter,97,,15/11/2016,iku.youku.com/filter/97
128905663,mgtv.com,pc.bz.mgtv.com,odin/c1/channel,list,mgtv.com,15/11/2016,pc.bz.mgtv.com/odin/c1/channel/list
315686150,youku.com,iku.youku.com,filter,96,,15/11/2016,iku.youku.com/filter/96
128905663,iqiyi.com,www.iqiyi.com,/,/,baidu.com,15/11/2016,www.iqiyi.com////
382153852,youku.com,www.youku.com,index,y404,youku.com,15/11/2016,www.youku.com/index/y404
128905663,iqiyi.com,www.iqiyi.com,/,a_19rrhc1u0t.html,iqiyi.com,15/11/2016,www.iqiyi.com///a_19rrhc1u0t.html
382153852,youku.com,vip.youku.com,vips/cms,217749.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/217749.shtml
128905663,iqiyi.com,list.iqiyi.com,www/2,-30------------11-1-1-iqiyi--.html,iqiyi.com,15/11/2016,list.iqiyi.com/www/2/-30------------11-1-1-iqiyi--.html
382153852,youku.com,vip.youku.com,vips/cms,214667.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/214667.shtml
128679110,youku.com,child.youku.com,/,/,youku.com,15/11/2016,child.youku.com////
382153852,youku.com,vip.youku.com,vips/cms,214168.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/214168.shtml
128679110,youku.com,www.youku.com,/,/,baidu.com,15/11/2016,www.youku.com////
382153852,youku.com,www.youku.com,show_page,id_z92d6ad9a806711e6b9bb.html,youku.com,15/11/2016,www.youku.com/show_page/id_z92d6ad9a806711e6b9bb.html
129178928,youku.com,desktop.youku.com,/,/,,15/11/2016,desktop.youku.com////
382153852,youku.com,vip.youku.com,vips/cms,215353.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/215353.shtml
129178928,youku.com,iku.youku.com,onlineconfig,config1,,15/11/2016,iku.youku.com/onlineconfig/config1
382153852,youku.com,vip.youku.com,vips/cms,214851.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/214851.shtml
129178928,dmm.co.jp,www.dmm.co.jp,digital/videoa/-/list/=/article=keyword/id=5005/sort=release_date,/,,15/11/2016,www.dmm.co.jp/digital/videoa/-/list/=/article=keyword/id=5005/sort=release_date//
382153852,youku.com,vip.youku.com,vips/cms,214466.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/214466.shtml
375078540,6.cn,www.6.cn,/,/,hupu.com,15/11/2016,www.6.cn////
382153852,youku.com,vip.youku.com,vips/cms,212927.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/212927.shtml
392086500,funshion.com,vs.funshion.com,vvs/getMediaUrl,v2,,15/11/2016,vs.funshion.com/vvs/getMediaUrl/v2
382153852,youku.com,vip.youku.com,vips/cms,212926.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/212926.shtml
392086500,funshion.com,vs.funshion.com,mvs,deliverEmptyCallback,,15/11/2016,vs.funshion.com/mvs/deliverEmptyCallback
382153852,youku.com,vip.youku.com,vips/cms,212925.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/212925.shtml
392086500,funshion.com,vs.funshion.com,pvs,cflow,,15/11/2016,vs.funshion.com/pvs/cflow
382153852,youku.com,vip.youku.com,/,/,youku.com,15/11/2016,vip.youku.com////
392086500,funshion.com,vs.funshion.com,tvs,getSchedule,,15/11/2016,vs.funshion.com/tvs/getSchedule
382153852,youku.com,www.youku.com,/,/,,15/11/2016,www.youku.com////
392086500,funshion.com,vs.funshion.com,mvir,getPolicy,,15/11/2016,vs.funshion.com/mvir/getPolicy
382153852,youku.com,svip.youku.com,viptab,index,youku.com,15/11/2016,svip.youku.com/viptab/index
392086500,funshion.com,vs.funshion.com,mvs,getDeliverUrl,,15/11/2016,vs.funshion.com/mvs/getDeliverUrl
382153852,youku.com,vip.youku.com,vips,deyunshe.html,youku.com,15/11/2016,vip.youku.com/vips/deyunshe.html
392086500,funshion.com,vs.funshion.com,mvirbiz,getSchedule,,15/11/2016,vs.funshion.com/mvirbiz/getSchedule
382153852,youku.com,vip.youku.com,vips/cms,deyunshe.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/deyunshe.shtml
392086500,funshion.com,vs.funshion.com,vvs/getSchedule,v2,,15/11/2016,vs.funshion.com/vvs/getSchedule/v2
382153852,youku.com,www.youku.com,show_page,id_z74a63ee1797a11e6b9bb.html,youku.com,15/11/2016,www.youku.com/show_page/id_z74a63ee1797a11e6b9bb.html
392086500,funshion.com,vs.funshion.com,mvir,getUser,,15/11/2016,vs.funshion.com/mvir/getUser
382153852,youku.com,p.comments.youku.com,ycp/comment/pc,commentList,youku.com,15/11/2016,p.comments.youku.com/ycp/comment/pc/commentList
392086500,funshion.com,vs.funshion.com,mvs,getSchedule,,15/11/2016,vs.funshion.com/mvs/getSchedule
382153852,youku.com,p.comments.youku.com,ycp/comment/pc,getInfo,youku.com,15/11/2016,p.comments.youku.com/ycp/comment/pc/getInfo
392086500,funshion.com,fld.funshion.com,interface,airport,,15/11/2016,fld.funshion.com/interface/airport
382153852,youku.com,p.comments.youku.com,ycp/comment/pc,getPersonInfo,youku.com,15/11/2016,p.comments.youku.com/ycp/comment/pc/getPersonInfo
392086500,funshion.com,vs.funshion.com,pvs/getSchedule,v2,,15/11/2016,vs.funshion.com/pvs/getSchedule/v2
382153852,youku.com,p.comments.youku.com,ycp/comment/pc,navigationBar,youku.com,15/11/2016,p.comments.youku.com/ycp/comment/pc/navigationBar
392086500,funshion.com,vs.funshion.com,mvs,getMonitorUrls,,15/11/2016,vs.funshion.com/mvs/getMonitorUrls
382153852,youku.com,p.comments.youku.com,ycp/comment/pc,objectCommentStatus,youku.com,15/11/2016,p.comments.youku.com/ycp/comment/pc/objectCommentStatus
392086500,funshion.com,vs.funshion.com,mvir,ctrlVolume,,15/11/2016,vs.funshion.com/mvir/ctrlVolume
382153852,youku.com,p.comments.youku.com,ycp/public/go,comment,youku.com,15/11/2016,p.comments.youku.com/ycp/public/go/comment
392086500,fun.tv,fs.fun.tv,vplay,m-306149.v-852887,fun.tv,15/11/2016,fs.fun.tv/vplay/m-306149.v-852887
382153852,youku.com,vip.youku.com,vips/cms,234739.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/234739.shtml
392086500,fun.tv,www.fun.tv,channel,218,fun.tv,15/11/2016,www.fun.tv/channel/218
382153852,youku.com,vip.youku.com,vips/cms,234629.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/234629.shtml
393534971,youku.com,p.comments.youku.com,ycp/comment/pc,commentList,youku.com,15/11/2016,p.comments.youku.com/ycp/comment/pc/commentList
382153852,youku.com,vip.youku.com,vips/cms,234742.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/234742.shtml
393534971,youku.com,p.comments.youku.com,ycp/comment/pc,objectCommentStatus,youku.com,15/11/2016,p.comments.youku.com/ycp/comment/pc/objectCommentStatus
382153852,youku.com,vip.youku.com,vips/cms,234743.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/234743.shtml
393534971,youku.com,p.comments.youku.com,ycp/comment/pc,getInfo,youku.com,15/11/2016,p.comments.youku.com/ycp/comment/pc/getInfo
382153852,youku.com,vip.youku.com,vips/cms,234745.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/234745.shtml
393534971,youku.com,p.comments.youku.com,ycp/comment/pc,navigationBar,youku.com,15/11/2016,p.comments.youku.com/ycp/comment/pc/navigationBar
382153852,youku.com,vip.youku.com,vips/cms,236464.shtml,youku.com,15/11/2016,vip.youku.com/vips/cms/236464.shtml
393534971,youku.com,p.comments.youku.com,ycp/public/go,comment,youku.com,15/11/2016,p.comments.youku.com/ycp/public/go/comment
382153852,youku.com,vip.youku.com,vips,documentary.html,youku.com,15/11/2016,vip.youku.com/vips/documentary.html
393534971,pps.tv,mobile.api.pps.tv,/,api.php,,15/11/2016,mobile.api.pps.tv///api.php
382153852,sohu.com,tv.sohu.com,20161009,n469798713.shtml,sohu.com,15/11/2016,tv.sohu.com/20161009/n469798713.shtml
393534971,mgtv.com,www.mgtv.com,h,298050.html,222.186.50.160,15/11/2016,www.mgtv.com/h/298050.html
382153852,sohu.com,tv.sohu.com,20161009,n469798713.shtml,,15/11/2016,tv.sohu.com/20161009/n469798713.shtml
393534971,mgtv.com,pcweb.api.mgtv.com,variety,showlist,mgtv.com,15/11/2016,pcweb.api.mgtv.com/variety/showlist
382153852,sohu.com,tv.sohu.com,20161009,n469798981.shtml,sohu.com,15/11/2016,tv.sohu.com/20161009/n469798981.shtml
393534971,mgtv.com,pc.bz.mgtv.com,odin/c1/channel,list,mgtv.com,15/11/2016,pc.bz.mgtv.com/odin/c1/channel/list
382153852,sohu.com,tv.sohu.com,20161114,n473090273.shtml,baidu.com,15/11/2016,tv.sohu.com/20161114/n473090273.shtml
393534971,mgtv.com,pcweb.api.mgtv.com,clip,latestshort,mgtv.com,15/11/2016,pcweb.api.mgtv.com/clip/latestshort
382153852,qq.com,v.qq.com,x,webtips,qq.com,15/11/2016,v.qq.com/x/webtips
393534971,ku6.com,v.ku6.com,show,NmtOFi16_60akjqf9NUT4w...html,sogou.com,15/11/2016,v.ku6.com/show/NmtOFi16_60akjqf9NUT4w...html
382153852,mgtv.com,www.mgtv.com,h,298050.html,222.186.50.160,15/11/2016,www.mgtv.com/h/298050.html
393534971,ku6.com,v.ku6.com,show,xIHzu7VLOjcjkF01TMauyQ...html,ku6.com,15/11/2016,v.ku6.com/show/xIHzu7VLOjcjkF01TMauyQ...html
382153852,mgtv.com,pc.bz.mgtv.com,odin/c1/channel,list,mgtv.com,15/11/2016,pc.bz.mgtv.com/odin/c1/channel/list
393534971,kankan.com,zone.cm.kankan.com,/,find_area_lua.fcg,,15/11/2016,zone.cm.kankan.com///find_area_lua.fcg
382153852,mgtv.com,pcweb.api.mgtv.com,variety,showlist,mgtv.com,15/11/2016,pcweb.api.mgtv.com/variety/showlist
393534971,iqiyi.com,so.iqiyi.com,so,q_??????????????????????????????????????????,iqiyi.com,15/11/2016,so.iqiyi.com/so/q_??????????????????????????????????????????
